,nflId,gameId,playId,avg_pressure_probability,avg_predicted_motion_pressure,pressure_delta,displayName
20,41239.0,2021102406,3507,0.10558589861387355,0.0732478254753777,0.03233807313849585,Aaron Donald
21,52585.0,2021100308,1653,0.18838859383916223,0.1561557227594618,0.03223287107970044,Michael Danna
22,47956.0,2021091208,1190,0.36578109820594656,0.3341778031595775,0.03160329504636905,Cole Holcomb
23,52436.0,2021100311,165,0.23783568506320155,0.20642343435484992,0.03141225070835163,Patrick Queen
24,42331.0,2021101013,4243,0.26594430497872207,0.23472588826971857,0.031218416709003494,Efe Obada
25,48780.0,2021091213,1421,0.37055585797126106,0.33949875828015746,0.031057099691103596,Troy Reeder
26,41338.0,2021101007,1335,0.3103577091518757,0.27978874074339305,0.030568968408482666,Ross Cockrell
27,38577.0,2021103109,2688,0.28089125011497357,0.2509945860256988,0.02989666408927477,Bobby Wagner
28,42349.0,2021101012,2028,0.2840464251516076,0.2547631813656923,0.02928324378591529,Leonard Williams
29,44837.0,2021091212,2532,0.45709258137612474,0.4279598286084276,0.029132752767697168,Jabrill Peppers
30,37240.0,2021092602,1427,0.2337350908545572,0.204618503677192,0.029116587177365205,Pernell McPhee
31,46259.0,2021092602,386,0.301600205237967,0.27268241829126444,0.02891778694670255,DeShon Elliott
32,53688.0,2021102409,3956,0.2019124110077468,0.1729951545710428,0.02891725643670398,Grant Stuard
33,46123.0,2021101704,1545,0.37925961992618856,0.35042746676516623,0.028832153161022334,Jessie Bates
34,42349.0,2021091212,2532,0.25392170028503086,0.22525053876005693,0.028671161524973926,Leonard Williams
35,52651.0,2021091912,3261,0.1891396322149785,0.1607097621379788,0.028429870076999708,Chris Jackson
36,53460.0,2021100311,405,0.16893518535666047,0.1407154359282278,0.028219749428432667,Odafe Oweh
37,43791.0,2021091900,2019,0.22669730318163372,0.1986197516417527,0.028077551539881035,Morgan Fox
38,46438.0,2021092613,1379,0.34731116369360143,0.31924329637564586,0.028067867317955575,Tyler Lancaster
39,46487.0,2021091912,3497,0.2184102197560867,0.19040115441690542,0.028009065339181294,Poona Ford
40,43296.0,2021102410,3548,0.14576741909908633,0.11824959855704362,0.027517820542042715,DeForest Buckner
41,35466.0,2021100313,3572,0.26173883760398514,0.2343136672033834,0.027425170400601745,Devin McCourty
42,46657.0,2021102408,3766,0.3773372458442285,0.3500897215416574,0.027247524302571102,Dennis Gardeck
43,47785.0,2021091907,3245,0.1986458886429707,0.1714423667163836,0.027203521926587093,Nick Bosa
44,44976.0,2021103101,2120,0.2640678430984125,0.23690657113125257,0.02716127196715995,Matt Milano
45,46700.0,2021101700,1166,0.2697022773603995,0.24307766913027906,0.026624608230120417,Tre Herndon
46,44848.0,2021101708,746,0.13206880447444228,0.10553804193628429,0.02653076253815799,Budda Baker
47,47934.0,2021091905,3730,0.44875716515911596,0.4222384317672501,0.026518733391865834,Andrew Van Ginkel
48,43791.0,2021102404,1439,0.27375569083643475,0.24734488452969797,0.026410806306736784,Morgan Fox
49,47971.0,2021100307,2942,0.19519664708651793,0.16895198693003272,0.026244660156485217,David Long
50,47971.0,2021101800,1054,0.32034975170411867,0.29414480831157025,0.02620494339254842,David Long
51,46212.0,2021091906,2063,0.2518664717789869,0.22577764947621048,0.026088822302776427,Ja'Whaun Bentley
52,53053.0,2021091202,688,0.1311669569317676,0.10517638809096018,0.02599056884080743,Bryce Huff
53,47792.0,2021103101,3439,0.2165067582832678,0.19058872808214136,0.02591803020112643,Ed Oliver
54,47882.0,2021101400,3509,0.17635094650870653,0.15051593922601658,0.025835007282689948,Mike Edwards
55,46191.0,2021100309,2831,0.4455109409076661,0.4196952192466177,0.025815721661048396,Kenny Young
56,52852.0,2021091202,2261,0.34088673599018304,0.31510275692784107,0.025783979062341977,Myles Hartsfield
57,42433.0,2021091906,2473,0.21016722072389318,0.1844386075956161,0.025728613128277095,Carl Davis
58,38588.0,2021090900,1776,0.22814652465871027,0.20243580317954613,0.025710721479164145,Lavonte David
59,43338.0,2021110100,2120,0.1356567302353169,0.10998029854177341,0.0256764316935435,Jarran Reed
60,53504.0,2021101012,1283,0.40047483836642767,0.37483950301556535,0.02563533535086232,Osa Odighizuwa
61,46142.0,2021101700,3609,0.3442888004565013,0.31873675982779087,0.025552040628710415,Jerome Baker
62,37097.0,2021092605,3317,0.37439736555806147,0.34888208259073133,0.025515282967330133,Cameron Jordan
63,43435.0,2021103108,3960,0.36507912608417886,0.33959526574481613,0.02548386033936273,Matt Judon
64,47793.0,2021101711,2739,0.14790127918810733,0.12242517373779815,0.025476105450309178,Devin Bush
65,52515.0,2021092607,3386,0.17371409823498818,0.148276763490067,0.025437334744921186,Akeem Davis-Gaither
66,44974.0,2021103103,4249,0.25824908540492064,0.23283992586710248,0.025409159537818166,Anthony Walker
67,52478.0,2021092610,3745,0.5790304896386772,0.5537268044322576,0.02530368520641957,Brandon Jones
68,37145.0,2021091300,562,0.2590936103525761,0.23383463156972434,0.02525897878285177,Justin Houston
69,52436.0,2021091913,2615,0.3337256627123993,0.3087007511485012,0.025024911563898078,Patrick Queen
70,46085.0,2021103101,2120,0.2761187644167451,0.251107008222104,0.025011756194641077,Tremaine Edmunds
71,47854.0,2021101709,703,0.3142716593698101,0.2893297830585903,0.0249418763112198,Dre'Mont Jones
72,53053.0,2021092609,2790,0.2908320437489124,0.2658959562023207,0.024936087546591712,Bryce Huff
73,47799.0,2021100303,463,0.28860379029307776,0.2637860014665784,0.024817788826499376,Brian Burns
74,44813.0,2021100305,3036,0.3312007287041597,0.306492449384203,0.024708279319956672,Myles Garrett
75,53487.0,2021110100,3150,0.44328154683727844,0.4185904784857142,0.02469106835156426,Nick Bolton
76,43301.0,2021100307,4182,0.18932017951692232,0.16473878377438908,0.024581395742533235,Sheldon Rankins
77,42349.0,2021101012,3379,0.150825162636732,0.12626677452882953,0.02455838810790248,Leonard Williams
78,35539.0,2021092612,2514,0.38455046398602,0.36001236686614774,0.02453809711987226,Everson Griffen
79,53441.0,2021091911,1323,0.4025116566154839,0.37801061306625594,0.02450104354922794,Micah Parsons
80,48780.0,2021103105,1513,0.28515019088366933,0.26073115742784553,0.024419033455823802,Troy Reeder
81,53460.0,2021092602,3606,0.2572664752296429,0.23300340709201237,0.024263068137630545,Odafe Oweh
82,46085.0,2021091201,2634,0.3450570446704217,0.3208119986906117,0.024245045979809976,Tremaine Edmunds
83,47881.0,2021101000,143,0.4353070647841906,0.4110849930778921,0.02422207170629853,Quincy Williams
84,39960.0,2021100301,1388,0.3029830851464317,0.27886360797812154,0.024119477168310144,Star Lotulelei
85,52428.0,2021091205,3467,0.38570003932597297,0.3616418933283916,0.02405814599758138,K'Lavon Chaisson
86,52525.0,2021101005,1185,0.2665903349462251,0.2426636428594778,0.023926692086747275,D.J. Wonnum
87,53460.0,2021092602,1427,0.26748346244232674,0.2436216951258836,0.023861767316443128,Odafe Oweh
88,53461.0,2021091910,4138,0.2028959958645957,0.17909155042291483,0.023804445441680866,Joe Tryon
89,52586.0,2021101006,2588,0.3946065788594159,0.37083190766763474,0.02377467119178117,Justin Strnad
90,41348.0,2021100308,2812,0.3602069564302288,0.33645369331431013,0.023753263115918688,Anthony Hitchens
91,37229.0,2021100313,3695,0.3291956199021045,0.30550041611416495,0.023695203787939545,Richard Sherman
92,42901.0,2021101704,1957,0.1784370002736924,0.15475242037975434,0.023684579893938046,Dean Marlowe
93,42388.0,2021091909,619,0.34844151939721363,0.3247903387377746,0.023651180659439053,Eric Kendricks
94,46081.0,2021103111,789,0.1472875955892577,0.12367342683767764,0.023614168751580053,Vita Vea
95,47913.0,2021100400,1446,0.4577783198760809,0.4341887104241936,0.023589609451887317,Drue Tranquill
96,47939.0,2021091213,804,0.23974122665215597,0.21617543612063245,0.023565790531523523,Justin Hollins
97,46618.0,2021100304,293,0.24195792726326187,0.2184346196649075,0.023523307598354387,Taylor Stallworth
98,48364.0,2021091202,602,0.2193104943864256,0.19580962991285505,0.023500864473570554,Del'Shawn Phillips
99,44837.0,2021101706,1589,0.24351980772519183,0.2200754042459327,0.023444403479259135,Jabrill Peppers
100,52428.0,2021091904,1379,0.10018419576341148,0.07682585695032387,0.023358338813087604,K'Lavon Chaisson
101,40347.0,2021102100,2655,0.16756835003349804,0.14428686853138115,0.023281481502116896,Mike Purcell
102,38577.0,2021103109,3146,0.3903709192788312,0.36710771006659804,0.023263209212233182,Bobby Wagner
103,53587.0,2021101001,3707,0.38113645196420354,0.35794751279479026,0.02318893916941328,Daviyon Nixon
104,37084.0,2021101011,3527,0.2311476196338377,0.2079679189596837,0.023179700674154008,J.J. Watt
105,46188.0,2021091208,3331,0.32295170531785966,0.2997852380731931,0.023166467244666533,Kyzir White
106,47785.0,2021102410,1524,0.19147969804668802,0.16855160972111036,0.02292808832557766,Nick Bosa
107,47788.0,2021091910,3094,0.3764591813165802,0.3535822548294005,0.022876926487179705,Devin White
108,44838.0,2021101009,2409,0.11131841179762199,0.08849289264715286,0.022825519150469126,Takkarist McKinley
109,43358.0,2021100400,2747,0.3858704222468325,0.3630642597040549,0.022806162542777564,Yannick Ngakoue
110,42368.0,2021092300,2108,0.3564742010581963,0.3336829784076261,0.02279122265057021,Shaq Thompson
111,42427.0,2021092603,889,0.21789596631214478,0.19521433884750253,0.02268162746464225,Jordan Hicks
112,45009.0,2021092608,288,0.0944403152578746,0.07177072821642999,0.022669587041444603,Al-Quadin Muhammad
113,47854.0,2021091212,2857,0.261297830981874,0.23871765253686636,0.02258017844500762,Dre'Mont Jones
114,44892.0,2021101012,2310,0.30730408740010084,0.2847689375565264,0.022535149843574465,Tarell Basham
115,46186.0,2021101007,295,0.1751423483728613,0.1526253224049073,0.02251702596795399,Jordan Whitehead
116,37075.0,2021091904,2216,0.4033487242445116,0.38085714006872057,0.022491584175791057,Von Miller
117,38551.0,2021091207,494,0.5083137787173446,0.4859856117796041,0.022328166937740535,Chandler Jones
118,41257.0,2021091900,2284,0.40835960767723195,0.38605376523847246,0.022305842438759493,Bradley Roby
119,35441.0,2021091910,3129,0.20716355691320887,0.18496115481449674,0.022202402098712132,Ndamukong Suh
120,44877.0,2021092607,3362,0.12417527636423009,0.10202643735801842,0.022148839006211674,Larry Ogunjobi
121,41376.0,2021101704,3996,0.2788728237364572,0.2569106861126743,0.021962137623782907,Ricardo Allen
122,37084.0,2021092603,719,0.2594137800193481,0.2374602250745825,0.021953554944765613,J.J. Watt
123,52435.0,2021100310,282,0.37505570089372603,0.3531421439531277,0.021913556940598322,Jordyn Brooks
124,44825.0,2021101001,3974,0.5877627441645503,0.5658819924410439,0.021880751723506453,Haason Reddick
125,53487.0,2021101013,3980,0.2748117226020381,0.25293882889836017,0.021872893703677954,Nick Bolton
126,43435.0,2021100313,1185,0.379591779464808,0.35773116496303536,0.021860614501772624,Matt Judon
127,44944.0,2021101003,3879,0.09910222383452602,0.07724966615122596,0.021852557683300064,Deatrich Wise
128,47889.0,2021101709,4197,0.416114663384634,0.39426507843706554,0.021849584947568446,Maxx Crosby
129,44825.0,2021101001,2250,0.1300877849454223,0.10825422937845758,0.02183355556696473,Haason Reddick
130,53573.0,2021100308,1562,0.2891061111775185,0.26728185848013086,0.021824252697387636,Joshua Kaindoh
131,52472.0,2021091202,1297,0.4449964558492406,0.4231975835225789,0.021798872326661667,Jeremy Chinn
132,44174.0,2021100304,1734,0.22982827234583317,0.20811896214532885,0.021709310200504317,Sam Eguavoen
133,44829.0,2021101707,1019,0.2392804460956542,0.21757390208313412,0.021706544012520063,Jonathan Allen
134,40095.0,2021101000,1516,0.17199761269105301,0.15032168889802072,0.021675923793032292,Steven Means
135,42406.0,2021102405,109,0.0589441880285412,0.037293987285165635,0.021650200743375564,Frank Clark
136,43326.0,2021092604,1575,0.37652263827325977,0.354928601300363,0.021594036972896746,Chris Jones
137,46527.0,2021101001,3748,0.23423374853729312,0.21266801060048018,0.021565737936812934,Frankie Luvu
138,47933.0,2021101703,2243,0.15519060310065932,0.1337045249689754,0.021486078131683933,Kingsley Keke
139,47816.0,2021091207,2148,0.19517219814815542,0.17369509140618442,0.021477106741971008,Byron Murphy
140,40017.0,2021091913,2012,0.3223419183776133,0.3009056160739237,0.02143630230368959,Tyrann Mathieu
141,46902.0,2021101711,4131,0.18468095308452415,0.1632900699642424,0.021390883120281756,Robert Spillane
142,43338.0,2021092604,100,0.1628270108362918,0.1414982285216458,0.021328782314645994,Jarran Reed
143,52478.0,2021103101,1804,0.27395936276303856,0.25268024313802406,0.021279119625014498,Brandon Jones
144,42431.0,2021091909,3613,0.18758314133596715,0.1663742331840927,0.021208908151874456,Danielle Hunter
145,47934.0,2021102402,1191,0.2927193024645997,0.2715150484276827,0.021204254036917003,Andrew Van Ginkel
146,52475.0,2021101704,2029,0.4390201892248269,0.4178535069843699,0.02116668224045698,Julian Okwara
147,47799.0,2021101001,613,0.1932373858596732,0.17211358674639024,0.021123799113282965,Brian Burns
148,53460.0,2021091913,865,0.28295572203965114,0.26183782780386766,0.021117894235783474,Odafe Oweh
149,47790.0,2021101700,4285,0.1618362087033605,0.14072719767629246,0.021109011027068025,Josh Allen
150,42381.0,2021101002,3423,0.1968416781216219,0.17580998298293482,0.02103169513868708,Preston Smith
151,48123.0,2021091204,807,0.09745780801852984,0.07646813486282579,0.020989673155704047,Kevin Givens
152,43775.0,2021092602,3561,0.2369991041661693,0.2160116264030666,0.020987477763102697,Romeo Okwara
153,42431.0,2021101005,788,0.22588383374731155,0.20491778261985805,0.020966051127453506,Danielle Hunter
154,53577.0,2021092606,2946,0.11841605168451586,0.09749129911602893,0.02092475256848693,Ta'Quon Graham
155,46264.0,2021092611,505,0.13024576986809508,0.10932825081153622,0.020917519056558864,Sebastian Joseph
156,53073.0,2021091207,2654,0.32063421786366336,0.2997933984457948,0.020840819417868583,Teair Tart
157,46144.0,2021091913,3676,0.12201288704943854,0.10122144104154311,0.020791446007895426,Derrick Nnadi
158,37075.0,2021101709,3633,0.4203475248128368,0.39955789768429306,0.020789627128543764,Von Miller
159,42480.0,2021092606,462,0.4136701788676388,0.3929020815961229,0.020768097271515906,Grady Jarrett
160,41249.0,2021101011,2903,0.3012946434631945,0.28052985095722427,0.020764792505970242,Dee Ford
161,46199.0,2021101400,836,0.18633125009069743,0.16564063740725377,0.02069061268344366,Josh Sweat
162,44886.0,2021091908,248,0.11008820216941761,0.08945277121335284,0.02063543095606478,Chris Wormley
163,43641.0,2021103107,1101,0.4164973389537018,0.3960192925624538,0.020478046391248006,Mike Hilton
164,42403.0,2021103112,3091,0.25910458661281444,0.23862734028340904,0.020477246329405396,Randy Gregory
165,41449.0,2021102100,3673,0.16626715534228276,0.1457918814547082,0.020475273887574558,Shamar Stephen
166,44813.0,2021103103,2868,0.300801652828279,0.28035867519416957,0.020442977634109405,Myles Garrett
167,43353.0,2021100307,4480,0.2826786105054782,0.2622492756718709,0.020429334833607316,Kevin Byard
168,46110.0,2021092608,3504,0.15612403322115825,0.13570361467717185,0.020420418543986407,Harold Landry
169,41502.0,2021100308,3956,0.3125615418251294,0.29215446732488737,0.02040707450024204,Daniel Sorensen
170,42431.0,2021092612,1448,0.16715407284601866,0.14676758371217097,0.02038648913384769,Danielle Hunter
171,38607.0,2021101008,1440,0.2126691313503046,0.19228557155183634,0.02038355979846826,Demario Davis
172,48268.0,2021101011,1289,0.24477275681885785,0.22441242857439014,0.020360328244467707,Azeez Al-Shaair
173,43356.0,2021103105,2206,0.12735689346107007,0.10701625840725429,0.02034063505381578,Maliek Collins
174,44922.0,2021100301,909,0.1452750719478337,0.12495796950419687,0.02031710244363684,Jaleel Johnson
175,42543.0,2021091206,3561,0.21274870301847323,0.19248040073723255,0.020268302281240685,Quandre Diggs
176,53460.0,2021091300,4608,0.33005230624380505,0.3097909738236947,0.020261332420110356,Odafe Oweh
177,43356.0,2021100301,1171,0.31716261895155246,0.2969307246433703,0.020231894308182174,Maliek Collins
178,47889.0,2021091300,2504,0.265499135327395,0.24530619812772064,0.020192937199674355,Maxx Crosby
179,52479.0,2021091913,865,0.348737845651789,0.3285551868399841,0.02018265881180492,Justin Madubuike
180,47996.0,2021090900,3134,0.4596591122463733,0.4394904558048207,0.02016865644155258,Donovan Wilson
181,46082.0,2021101707,3960,0.1847773130029603,0.16460888808063992,0.020168424922320377,Daron Payne
182,47790.0,2021101004,676,0.4237984128094841,0.40363201285347505,0.02016639995600905,Josh Allen
183,43335.0,2021091213,1421,0.2981323196343078,0.2780133330554102,0.020118986578897602,A'Shawn Robinson
184,43298.0,2021091903,1898,0.32833798709549306,0.3082297537956385,0.02010823329985456,Leonard Floyd
185,37087.0,2021100302,1215,0.1885562486515995,0.16844982543839296,0.020106423213206548,Robert Quinn
186,47900.0,2021101005,1396,0.3835204211710895,0.3634616250847538,0.02005879608633565,Austin Bryant
187,42401.0,2021102408,2621,0.13015904819570412,0.11012542002201565,0.020033628173688464,Markus Golden
188,46141.0,2021091202,1441,0.12674203005150697,0.10672307996288047,0.020018950088626503,Nathan Shepherd
189,37841.0,2021091905,247,0.29177172175512084,0.27175648032357463,0.020015241431546205,Mario Addison
190,45009.0,2021091903,2368,0.3694538045883154,0.3494485243244033,0.020005280263912073,Al-Quadin Muhammad
191,44974.0,2021091209,3510,0.12719893563085413,0.1072745014495746,0.019924434181279538,Anthony Walker
192,35441.0,2021091910,1695,0.3493228172205933,0.3294159125982702,0.019906904622323085,Ndamukong Suh
193,37317.0,2021091209,1212,0.16729755926760492,0.14741406206126884,0.019883497206336087,Malcolm Smith
194,48089.0,2021103110,228,0.15664327191780553,0.13676323174738866,0.019880040170416863,Malik Reed
195,44888.0,2021102406,1609,0.27750375560108465,0.2576711332319271,0.01983262236915756,Alex Anzalone
196,41249.0,2021091204,1811,0.29913245134187016,0.2793481194733461,0.019784331868524074,Dee Ford
197,52525.0,2021101005,3253,0.2331215022030285,0.213348919397143,0.01977258280588548,D.J. Wonnum
198,43308.0,2021091202,1419,0.2732732562731551,0.2535016903898028,0.01977156588335227,Shaq Lawson
199,43301.0,2021101000,1112,0.11802297176680869,0.09828887620312438,0.019734095563684315,Sheldon Rankins
200,41239.0,2021100700,301,0.2641688618190125,0.24446778759268992,0.019701074226322585,Aaron Donald
201,44955.0,2021101012,3660,0.12214557080908167,0.1024686037669197,0.019676967042161972,Carlos Watkins
202,43333.0,2021101700,1166,0.2312518452414525,0.21159335200457619,0.019658493236876323,Jihad Ward
203,41915.0,2021091910,3129,0.21964214006925767,0.1999853188096613,0.019656821259596363,Shaquil Barrett
204,47788.0,2021103111,834,0.3023867322585374,0.2827697578970441,0.01961697436149329,Devin White
205,39976.0,2021092601,1205,0.30293013223538234,0.2833383470637285,0.01959178517165383,Alec Ogletree
206,46138.0,2021091203,722,0.2449069351229188,0.22537019475636164,0.01953674036655717,B.J. Hill
207,47795.0,2021092613,2133,0.2107323209252093,0.19119906706811088,0.01953325385709842,Rashan Gary
208,47796.0,2021100304,1243,0.3498351687933102,0.33031480522295886,0.019520363570351362,Christian Wilkins
209,48780.0,2021100700,3447,0.36880997377765,0.34933738756818106,0.019472586209468956,Troy Reeder
210,43791.0,2021103100,1381,0.14487033151388148,0.1254012294387536,0.019469102075127892,Morgan Fox
211,42390.0,2021091905,3730,0.3259569219997065,0.30649645202533315,0.01946046997437334,Eric Rowe
212,46185.0,2021091911,492,0.13912856765322293,0.11968012096250957,0.019448446690713356,Dorance Armstrong
213,42465.0,2021091211,2536,0.2668283017690451,0.24740672996560592,0.019421571803439175,Za'Darius Smith
214,44859.0,2021091913,2210,0.3100025388862929,0.29061741797497465,0.019385120911318277,Tyus Bowser
215,41239.0,2021102406,3858,0.32948060405498664,0.31010187592728616,0.019378728127700473,Aaron Donald
216,35539.0,2021101702,4663,0.3055784913702737,0.28621412325925777,0.01936436811101594,Everson Griffen
217,52525.0,2021101005,1701,0.2199590080088951,0.20060923001391817,0.01934977799497692,D.J. Wonnum
218,52475.0,2021100302,1342,0.2519356638106149,0.23262408155319703,0.01931158225741786,Julian Okwara
219,52435.0,2021103109,3762,0.23889089344566852,0.2196024170209221,0.01928847642474643,Jordyn Brooks
220,38555.0,2021101710,3052,0.23043116192088892,0.21114798831393014,0.019283173606958776,Dont'a Hightower
221,43474.0,2021100302,2585,0.1308423253171801,0.11157198105848604,0.01927034425869406,DeAndre Houston-Carson
222,47934.0,2021103101,1804,0.522099792508186,0.5028547611620884,0.019245031346097563,Andrew Van Ginkel
223,52546.0,2021100308,1788,0.3127967866990792,0.2935578100263201,0.01923897667275909,L'Jarius Sneed
224,42470.0,2021103109,2266,0.1861424318122378,0.16692246161665938,0.019219970195578417,Damien Wilson
225,38588.0,2021090900,3261,0.27088165624846194,0.2516867864659502,0.019194869782511725,Lavonte David
226,53504.0,2021103112,2523,0.1100759220534777,0.09093099605295243,0.019144926000525267,Osa Odighizuwa
227,53504.0,2021103112,3091,0.22645708446294183,0.20732077160626133,0.019136312856680493,Osa Odighizuwa
228,45287.0,2021101100,4314,0.2130269079803194,0.1939460259275658,0.0190808820527536,Kenny Moore
229,44834.0,2021102406,2359,0.25687271671466805,0.2378499910719456,0.01902272564272245,Charles Harris
230,46133.0,2021092608,2790,0.36709296616645765,0.34807821698011593,0.019014749186341717,Tyquan Lewis
231,46083.0,2021102500,1751,0.3489965813407036,0.33003053030340584,0.01896605103729776,Marcus Davenport
232,44815.0,2021092610,1832,0.3314810059157308,0.31255110168605127,0.01892990422967955,Solomon Thomas
233,43757.0,2021090900,2735,0.42199319640586014,0.4030742405184254,0.018918955887434752,Andrew Adams
234,38555.0,2021091906,1492,0.31578367027547616,0.29688018526259335,0.018903485012882804,Dont'a Hightower
235,43356.0,2021092300,2524,0.14329515640491824,0.12440450889792491,0.018890647506993333,Maliek Collins
236,45274.0,2021101007,986,0.16471687767717344,0.14582706748002555,0.018889810197147888,Adam Butler
237,47792.0,2021101013,2171,0.1629241774170673,0.14405568460361945,0.01886849281344785,Ed Oliver
238,43372.0,2021091902,985,0.17263160563853897,0.15378028439692723,0.018851321241611735,Jordan Jenkins
239,53575.0,2021101000,2307,0.4230109282115781,0.40416416515086834,0.01884676306070976,Jamien Sherwood
240,52436.0,2021091300,3143,0.6260356119262072,0.6071956021766707,0.01884000974953648,Patrick Queen
241,44886.0,2021101006,2076,0.13554087967415343,0.1167354582644971,0.018805421409656325,Chris Wormley
242,47881.0,2021091906,1360,0.18417476764294607,0.1653748760728282,0.018799891570117883,Quincy Williams
243,47864.0,2021092000,3294,0.26079906938810227,0.24200668209176934,0.018792387296332924,Will Harris
244,46135.0,2021101706,3308,0.31685856850520155,0.29810509720648276,0.018753471298718793,Lorenzo Carter
245,40051.0,2021091209,3704,0.11327578904791094,0.09456428810285553,0.018711500945055415,Alex Okafor
246,46230.0,2021103100,3580,0.30009887713463623,0.2814143339553911,0.018684543179245117,Jermaine Carter
247,44888.0,2021102406,1116,0.3165256953799335,0.2978603455842541,0.01866534979567941,Alex Anzalone
248,46110.0,2021101004,3595,0.24132103064149482,0.222660554840593,0.018660475800901827,Harold Landry
249,46081.0,2021091910,3828,0.1709804051141326,0.15241969963967675,0.018560705474455846,Vita Vea
250,41363.0,2021091911,3729,0.22424629347941594,0.20570503534401285,0.018541258135403083,Brent Urban
251,43352.0,2021092603,2262,0.39501514693128437,0.37647662109648194,0.018538525834802422,Adam Gotsis
252,52471.0,2021101707,2535,0.2193382466018941,0.20084346049728952,0.018494786104604588,Willie Gay
253,43533.0,2021091911,2944,0.4965771047131957,0.4781220295167358,0.01845507519645989,Jayron Kearse
254,43301.0,2021103107,899,0.13986811310075048,0.12142115973097449,0.01844695336977599,Sheldon Rankins
255,47809.0,2021102401,1140,0.2674984333103312,0.24906910219046421,0.01842933111986697,Montez Sweat
256,43986.0,2021091909,3017,0.2245376637839774,0.2061294703628617,0.018408193421115715,Antonio Hamilton
257,37089.0,2021091200,4298,0.24237964514498736,0.2239899196316804,0.018389725513306948,Ryan Kerrigan
258,47785.0,2021092613,4262,0.24265786021370042,0.22429026419679335,0.018367596016907073,Nick Bosa
259,46085.0,2021092600,2369,0.22499517030945557,0.2066297101619999,0.01836546014745566,Tremaine Edmunds
260,52607.0,2021092611,1338,0.413335086333821,0.3949745170268486,0.018360569306972385,Jordan Fuller
261,48032.0,2021091207,3310,0.15012382978407415,0.13178318385474305,0.0183406459293311,Michael Dogbe
262,53465.0,2021101700,3678,0.3079256304166403,0.2895859395918281,0.018339690824812183,Jevon Holland
263,43503.0,2021091210,1657,0.42201401755916684,0.4037018638043111,0.01831215375485573,Elandon Roberts
264,44859.0,2021101701,642,0.4697061123501326,0.45143371208557115,0.01827240026456145,Tyus Bowser
265,35493.0,2021101711,3653,0.27172262442557144,0.2534777055784572,0.01824491884711421,Carlos Dunlap
266,43441.0,2021102401,300,0.13414366250525325,0.11590712996545892,0.018236532539794334,Matt Ioannidis
267,52835.0,2021102406,1433,0.39245861725619574,0.37423011916697846,0.018228498089217282,Michael Hoecht
268,44818.0,2021101711,2436,0.3996193184299152,0.38144709000707194,0.018172228422843273,Jamal Adams
269,47973.0,2021101702,354,0.2113165782283196,0.19315016951538208,0.01816640871293751,Armon Watts
270,43426.0,2021102401,893,0.23076098360102346,0.21265002463584623,0.018110958965177226,Dean Lowry
271,53441.0,2021090900,4560,0.2128240377696796,0.19474801938664316,0.018076018383036435,Micah Parsons
272,46110.0,2021103106,153,0.1683198526283888,0.15025470928973106,0.018065143338657746,Harold Landry
273,41227.0,2021091902,2678,0.2591314573649157,0.24107085079525392,0.018060606569661797,Jadeveon Clowney
274,42480.0,2021103100,2472,0.21274116086014064,0.19469028554364512,0.018050875316495518,Grady Jarrett
